FEATURE_ID,NAME,LEVEL_1,GEOCODE,index,class_id,level_0,level_1,level_2,level_3,level_4,color,feature_id,theme,raw,value,key,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
5,Mata Atlântica,,,1110,3,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,#006400,5,frequency,2103,21,relative,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,Mata Atlântica,,,1110,3,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,#006400,5,frequency,2103,21,value,,,,,,,,,,,,,,,,,,,,,,"0,08429779053","0,9257524902","1,597655359","0,5864325684","0,5048357239","1,432054132","2,268221179","2,599801013","2,346899603","2,592747913","3,271844879","2,009886584","2,182914282","2,604028607","2,511725964","3,442351465","4,109988904"
5,Mata Atlântica,,,1110,3,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,#006400,5,frequency,2203,22,relative,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,Mata Atlântica,,,1110,3,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,#006400,5,frequency,2203,22,value,,,,,,,,,,,,,,,,,,,,,,,"0,08429779053","0,841454425","1,766251355","0,6707306335","0,6734318542","1,347867621","1,84984425","2,532917181","2,945753107","2,523093036","4,033742389","3,099508051","2,599904108","2,013698279","1,928041846","3,35888681"
5,Mata Atlântica,,,1110,3,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,#006400,5,frequency,2303,23,relative,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,Mata Atlântica,,,1110,3,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,#006400,5,frequency,2303,23,value,,,,,,,,,,,,,,,,,,,,,,,,"0,08429779053","0,5885602234","1,513357294","0,5021345032","0,589529425","1,003789532","1,004452502","1,768378033","2,02126557","1,931391913","2,780323511","2,60750733","3,272514014","2,849561292","2,601181219"
5,Mata Atlântica,,,1110,3,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,#006400,5,frequency,2403,24,relative,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
5,Mata Atlântica,,,1110,3,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,#006400,5,frequency,2403,24,value,,,,,,,,,,,,,,,,,,,,,,,,,,"0,5885602234","1,429059363","0,584986084","0,584986084","0,9233486633","1,008817169","1,354189954","1,688437836","1,51841311","2,281192957","2,266441669","2,691586035","3,601677045"
5,Mata Atlântica,,,1110,3,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,#006400,5,frequency,2503,25,relative,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
5,Mata Atlântica,,,1110,3,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,#006400,5,frequency,2503,25,value,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,5885602234","1,429059363","1,344702728","0,6726096497","0,7580780334","1,096440735","1,442067822","1,526359088","1,10088028","2,031448657","1,517149304","2,358687732"
5,Mata Atlântica,,,1110,3,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,#006400,5,frequency,2603,26,relative,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
5,Mata Atlântica,,,1110,3,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,#006400,5,frequency,2603,26,value,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,5885602234","0,6729168579","0,9244808044","0,9244808044","1,094247119","0,760262439","1,105889661","1,526358813","0,8523255371","1,365101953","0,9324222168"
5,Mata Atlântica,,,1110,3,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,#006400,5,frequency,2703,27,relative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0
5,Mata Atlântica,,,1110,3,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,#006400,5,frequency,2703,27,value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,504827063","0,504827063","0,3361726379","0,8418593933","0,592172644","1,274231354","1,526358813","1,356593494","1,86936991"
5,Mata Atlântica,,,1110,3,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,#006400,5,frequency,2803,28,relative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0
5,Mata Atlântica,,,1110,3,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,#006400,5,frequency,2803,28,value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,168654425","0,3361726379","0,8418593933","0,2552349548","1,274231354","1,274224414","1,189012024"
5,Mata Atlântica,,,1110,3,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,#006400,5,frequency,2903,29,relative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
5,Mata Atlântica,,,1110,3,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,#006400,5,frequency,2903,29,value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,168654425","0,3361726379","0,8418593933","0,2552349548","1,022097797","1,190432965"
5,Mata Atlântica,,,1110,3,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,#006400,5,frequency,3003,30,relative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
5,Mata Atlântica,,,1110,3,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,#006400,5,frequency,3003,30,value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,168654425","0,4204704285","0,8418593933","1,011625964","1,022097797"
5,Mata Atlântica,,,1110,3,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,#006400,5,frequency,3103,31,relative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
5,Mata Atlântica,,,1110,3,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,#006400,5,frequency,3103,31,value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,08435663452","0,504827063","0,4216410217","1,011625964"
5,Mata Atlântica,,,1110,3,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,#006400,5,frequency,3203,32,relative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
5,Mata Atlântica,,,1110,3,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,#006400,5,frequency,3203,32,value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,168654425","0,4216410217"
5,Mata Atlântica,,,1110,3,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,#006400,5,frequency,3303,33,relative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,Mata Atlântica,,,1110,3,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,#006400,5,frequency,3303,33,value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,08429779053"
5,Mata Atlântica,,,1120,4,Natural,1. Forest,Savanna Formation,Savanna Formation,Savanna Formation,#00ff00,5,age,4,0,relative,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
5,Mata Atlântica,,,1120,4,Natural,1. Forest,Savanna Formation,Savanna Formation,Savanna Formation,#00ff00,5,age,104,1,relative,,"0,29","2,01","1,42","0,92","0,3","0,15","0,1","0,04","2,89","1,34","0,31","0,27","0,13","0,89","0,29","0,34","0,68","0,56","1,64","0,31","1,41","0,12","0,49","1,3","0,18","0,1","0,42","0,28","0,07","0,15","0,31","0,14","0,05","0,1","0,11","0,1","0,16"
5,Mata Atlântica,,,1120,4,Natural,1. Forest,Savanna Formation,Savanna Formation,Savanna Formation,#00ff00,5,age,104,1,value,,"3775,292745","25222,26622","17368,97638","11063,34887","3633,237151","1738,462374","1126,65577","475,2410284","32650,25989","15052,84208","3549,770408","3071,503858","1525,707703","10349,80288","3368,952754","3992,256078","8056,823618","6672,271377","19901,99719","3828,307433","17531,81337","1433,60741","6039,23001","15883,64427","2202,433704","1271,390135","5212,403786","3456,639942","845,7907328","1907,442115","3877,695511","1758,652482","631,7802016","1298,795962","1412,835649","1240,82891","2221,503216"
5,Mata Atlântica,,,1120,4,Natural,1. Forest,Savanna Formation,Savanna Formation,Savanna Formation,#00ff00,5,age,204,2,relative,,,"0,3","1,89","1,3","0,8","0,26","0,13","0,09","0,04","2,7","1,25","0,3","0,24","0,12","0,78","0,26","0,3","0,63","0,51","1,45","0,27","1,32","0,1","0,44","1,24","0,16","0,1","0,39","0,26","0,06","0,13","0,25","0,13","0,05","0,08","0,09","0,08"
5,Mata Atlântica,,,1120,4,Natural,1. Forest,Savanna Formation,Savanna Formation,Savanna Formation,#00ff00,5,age,204,2,value,,,"3696,412804","23093,03669","15612,50535","9547,66315","3000,081664","1553,105461","1076,505972","426,9809024","30365,73362","14096,90224","3467,683076","2753,733194","1367,904662","9041,832383","3002,978552","3484,626269","7562,15437","6220,204705","17799,30169","3385,252163","16410,68822","1227,985803","5414,035559","15055,43432","1942,712656","1176,932846","4866,534276","3209,424788","801,3424232","1603,410632","3178,03376","1716,810206","604,8622804","983,3354506","1118,338872","1055,574503"
5,Mata Atlântica,,,1120,4,Natural,1. Forest,Savanna Formation,Savanna Formation,Savanna Formation,#00ff00,5,age,304,3,relative,,,,"0,29","1,88","1,26","0,75","0,22","0,13","0,09","0,04","2,64","1,2","0,3","0,21","0,11","0,74","0,24","0,28","0,59","0,5","1,36","0,26","1,25","0,09","0,44","1,19","0,15","0,09","0,37","0,25","0,06","0,12","0,24","0,13","0,05","0,07","0,08"
5,Mata Atlântica,,,1120,4,Natural,1. Forest,Savanna Formation,Savanna Formation,Savanna Formation,#00ff00,5,age,304,3,value,,,,"3492,143586","22578,806","15069,08601","8827,678803","2537,812708","1484,364126","999,4742856","393,7568711","29866,72387","13672,55215","3430,654366","2452,973845","1282,11158","8661,614638","2798,376839","3332,012938","7123,217283","6198,772509","16886,27006","3205,575761","15507,6897","1122,47867","5315,649928","14494,37695","1828,435821","1107,158867","4662,401254","3143,036427","776,6586274","1562,719478","3082,468596","1709,34167","590,2881333","939,5987179","1076,476442"
5,Mata Atlântica,,,1120,4,Natural,1. Forest,Savanna Formation,Savanna Formation,Savanna Formation,#00ff00,5,age,404,4,relative,,,,,"0,29","1,87","1,24","0,74","0,22","0,12","0,09","0,03","2,56","1,17","0,28","0,2","0,11","0,69","0,24","0,26","0,59","0,47","1,36","0,25","1,12","0,09","0,43","1,14","0,14","0,09","0,36","0,24","0,06","0,12","0,23","0,12","0,05","0,07"
5,Mata Atlântica,,,1120,4,Natural,1. Forest,Savanna Formation,Savanna Formation,Savanna Formation,#00ff00,5,age,404,4,value,,,,,"3445,465619","22379,45949","14597,11904","8546,109296","2488,63554","1409,009437","989,3854094","381,1556119","29168,1775","13468,19887","3273,769483","2361,518001","1267,248035","8173,763834","2803,396438","3153,286123","7293,179773","5853,374071","16935,00643","3098,757788","13692,81502","1106,122483","5280,451983","14080,08956","1755,775291","1101,758332","4560,040327","3050,797276","779,892423","1551,187575","3004,952236","1610,623353","596,3611017","942,8516775"
5,Mata Atlântica,,,1120,4,Natural,1. Forest,Savanna Formation,Savanna Formation,Savanna Formation,#00ff00,5,age,504,5,relative,,,,,,"0,29","1,88","1,25","0,74","0,21","0,12","0,09","0,04","2,51","1,1","0,27","0,2","0,11","0,68","0,23","0,27","0,55","0,47","1,32","0,24","1,12","0,09","0,42","1,1","0,14","0,09","0,36","0,24","0,06","0,12","0,23","0,12","0,05"
5,Mata Atlântica,,,1120,4,Natural,1. Forest,Savanna Formation,Savanna Formation,Savanna Formation,#00ff00,5,age,504,5,value,,,,,,"3460,127722","22108,33094","14406,45622","8456,99007","2420,582762","1383,875642","974,7134779","401,3503429","28798,51807","12749,21307","3133,882124","2388,229082","1241,072548","8135,859384","2837,759858","3291,843055","6843,721068","5863,702984","16390,80011","2953,480126","13632,173","1093,275613","5169,017259","13637,32979","1765,491148","1123,334416","4561,480576","3032,274616","782,4840625","1546,429678","2960,854592","1593,50469","629,849739"
5,Mata Atlântica,,,1120,4,Natural,1. Forest,Savanna Formation,Savanna Formation,Savanna Formation,#00ff00,5,age,604,6,relative,,,,,,,"0,29","1,9","1,26","0,68","0,22","0,12","0,08","0,04","2,33","1,07","0,27","0,2","0,1","0,64","0,24","0,26","0,56","0,45","1,25","0,25","1,13","0,09","0,41","1,09","0,14","0,09","0,37","0,23","0,06","0,12","0,23","0,12"
5,Mata Atlântica,,,1120,4,Natural,1. Forest,Savanna Formation,Savanna Formation,Savanna Formation,#00ff00,5,age,604,6,value,,,,,,,"3438,62336","21868,57845","14308,96743","7671,9558","2496,833328","1401,308118","945,9903997","404,899187","26970,71709","12406,49214","3140,386398","2374,83235","1244,462405","7800,012286","3006,175804","3172,086715","6989,942995","5568,331412","15218,23186","2993,468778","13702,27772","1079,908256","5031,344504","13580,34227","1792,922653","1082,486986","4660,930166","3009,723651","780,7778721","1517,02547","2969,955585","1641,367703"
5,Mata Atlântica,,,1120,4,Natural,1. Forest,Savanna Formation,Savanna Formation,Savanna Formation,#00ff00,5,age,704,7,relative,,,,,,,,"0,29","1,91","1,16","0,67","0,23","0,12","0,08","0,03","2,27","1,05","0,27","0,21","0,1","0,65","0,22","0,26","0,55","0,43","1,25","0,25","1,12","0,09","0,4","1,06","0,14","0,09","0,36","0,23","0,06","0,12","0,22"
5,Mata Atlântica,,,1120,4,Natural,1. Forest,Savanna Formation,Savanna Formation,Savanna Formation,#00ff00,5,age,704,7,value,,,,,,,,"3368,472933","21790,1755","13061,26867","7515,517529","2547,569485","1396,922606","905,4547334","402,593636","26314,03541","12328,18515","3161,88288","2445,175991","1221,733897","8037,960273","2754,779699","3253,567006","6871,208293","5242,354266","15225,16476","3044,252223","13778,16261","1104,992592","4968,789654","13280,46267","1814,348928","1089,294327","4693,159117","2971,690876","769,4202335","1516,232413","2971,105826"
5,Mata Atlântica,,,1120,4,Natural,1. Forest,Savanna Formation,Savanna Formation,Savanna Formation,#00ff00,5,age,804,8,relative,,,,,,,,,"0,29","1,74","1,12","0,66","0,22","0,12","0,07","0,04","2,24","1,03","0,26","0,18","0,1","0,56","0,23","0,26","0,52","0,43","1,24","0,25","1,11","0,09","0,39","1,03","0,15","0,09","0,35","0,22","0,06","0,12"
5,Mata Atlântica,,,1120,4,Natural,1. Forest,Savanna Formation,Savanna Formation,Savanna Formation,#00ff00,5,age,804,8,value,,,,,,,,,"3345,442448","19672,51907","12546,92708","7479,803389","2540,774108","1396,404911","841,1184131","415,5308617","26170,5754","12088,79971","3145,41538","2175,795968","1263,2403","6889,298208","2831,616612","3269,447008","6348,084446","5241,419867","15145,49579","3084,851165","13700,20445","1128,824086","4855,98899","12995,30969","1890,800945","1111,015821","4582,235427","2923,327332","757,0792859","1556,864498"
5,Mata Atlântica,,,1120,4,Natural,1. Forest,Savanna Formation,Savanna Formation,Savanna Formation,#00ff00,5,age,904,9,relative,,,,,,,,,,"0,26","1,67","1,09","0,65","0,22","0,12","0,07","0,03","2,17","1,02","0,23","0,18","0,1","0,56","0,23","0,25","0,53","0,43","1,19","0,25","1,11","0,09","0,38","1,02","0,15","0,09","0,35","0,22","0,06"
5,Mata Atlântica,,,1120,4,Natural,1. Forest,Savanna Formation,Savanna Formation,Savanna Formation,#00ff00,5,age,904,9,value,,,,,,,,,,"2963,867662","18786,3773","12285,48645","7453,132793","2485,244829","1365,047903","819,3034656","406,4469372","25565,56171","12174,67982","2798,058614","2245,33138","1248,304506","6961,812017","2795,268972","3009,942941","6432,921004","5233,00156","14673,12741","3086,619364","13820,19304","1145,707264","4790,120484","13047,06867","1968,956708","1127,634189","4559,268741","2870,687209","771,5622645"
5,Mata Atlântica,,,1120,4,Natural,1. Forest,Savanna Formation,Savanna Formation,Savanna Formation,#00ff00,5,age,1004,10,relative,,,,,,,,,,,"0,26","1,64","1,06","0,64","0,2","0,12","0,07","0,03","2,18","0,99","0,23","0,18","0,1","0,55","0,22","0,25","0,54","0,42","1,19","0,25","1,09","0,09","0,38","1,01","0,15","0,09","0,34","0,21"
5,Mata Atlântica,,,1120,4,Natural,1. Forest,Savanna Formation,Savanna Formation,Savanna Formation,#00ff00,5,age,1004,10,value,,,,,,,,,,,"2902,535655","18589,38034","12130,05843","7355,414553","2333,194417","1368,533546","806,2419651","400,5567947","25967,35126","11965,33939","2844,017534","2229,127012","1302,742629","6770,346637","2636,439389","3055,894514","6594,953106","5117,91345","14749,69083","3149,190795","13620,01973","1121,85395","4832,972048","13032,05853","1961,594412","1118,673974","4447,109448","2893,322773"
5,Mata Atlântica,,,1120,4,Natural,1. Forest,Savanna Formation,Savanna Formation,Savanna Formation,#00ff00,5,age,1104,11,relative,,,,,,,,,,,,"0,25","1,62","1,04","0,6","0,19","0,12","0,06","0,03","2,07",1,"0,21","0,18","0,1","0,52","0,22","0,25","0,55","0,42","1,19","0,25","1,07","0,09","0,38","1,01","0,15","0,09","0,34"
5,Mata Atlântica,,,1120,4,Natural,1. Forest,Savanna Formation,Savanna Formation,Savanna Formation,#00ff00,5,age,1104,11,value,,,,,,,,,,,,"2852,861541","18516,42292","11904,1401","6917,61921","2239,060266","1423,478619","757,0754792","402,7086297","25018,82791","12280,99615","2645,320339","2284,18514","1298,425659","6333,366667","2620,185821","3099,871709","6798,555452","5165,155311","14794,46604","3113,848163","13581,17727","1134,078996","4845,860387","13080,08752","1965,173523","1126,293186","4615,229557"
5,Mata Atlântica,,,1120,4,Natural,1. Forest,Savanna Formation,Savanna Formation,Savanna Formation,#00ff00,5,age,1204,12,relative,,,,,,,,,,,,,"0,25","1,6","0,98","0,58","0,19","0,12","0,06","0,03","2,1","0,94","0,21","0,18","0,1","0,52","0,21","0,26","0,56","0,42","1,18","0,24","1,08","0,09","0,37",1,"0,15","0,09"
5,Mata Atlântica,,,1120,4,Natural,1. Forest,Savanna Formation,Savanna Formation,Savanna Formation,#00ff00,5,age,1204,12,value,,,,,,,,,,,,,"2868,200561","18438,91659","11385,11375","6684,240629","2191,592116","1413,711901","769,3563703","374,2566986","25837,68532","11638,03209","2673,140124","2294,240293","1222,295873","6310,498664","2614,849825","3158,760401","6954,969253","5237,919254","14793,15964","3026,228803","13778,27933","1170,31288","4871,002109","12965,81281","1955,753902","1208,779485"
5,Mata Atlântica,,,1120,4,Natural,1. Forest,Savanna Formation,Savanna Formation,Savanna Formation,#00ff00,5,age,1304,13,relative,,,,,,,,,,,,,,"0,25","1,52","0,96","0,57","0,18","0,12","0,06","0,03",2,"0,94","0,21","0,18","0,1","0,52","0,22","0,25","0,57","0,42","1,17","0,24","1,08","0,09","0,37",1,"0,15"
5,Mata Atlântica,,,1120,4,Natural,1. Forest,Savanna Formation,Savanna Formation,Savanna Formation,#00ff00,5,age,1304,13,value,,,,,,,,,,,,,,"2820,7961","17568,12142","11132,84984","6657,017564","2127,668008","1422,639037","764,7019867","406,8978755","24792,4803","11703,53089","2648,163515","2238,815597","1247,344091","6327,4228","2653,396192","3139,453605","7055,948679","5244,575286","14836,04504","3058,482835","13929,32708","1187,878714","4838,043829","12864,70694","2039,247002"
5,Mata Atlântica,,,1120,4,Natural,1. Forest,Savanna Formation,Savanna Formation,Savanna Formation,#00ff00,5,age,1404,14,relative,,,,,,,,,,,,,,,"0,23","1,48","0,94","0,55","0,18","0,11","0,06","0,03","2,01","0,93","0,2","0,19","0,11","0,51","0,22","0,26","0,57","0,42","1,18","0,24","1,06","0,09","0,37","0,98"
5,Mata Atlântica,,,1120,4,Natural,1. Forest,Savanna Formation,Savanna Formation,Savanna Formation,#00ff00,5,age,1404,14,value,,,,,,,,,,,,,,,"2717,064286","17106,59426","11050,58199","6468,802397","2141,24092","1387,346819","790,2688724","426,610053","25057,38175","11535,46774","2440,387271","2310,208444","1293,462097","6329,899548","2697,494391","3207,883853","7085,889287","5297,978197","15017,84566","3115,168344","13807,40282","1170,692774","4770,236063","13210,94865"
5,Mata Atlântica,,,1120,4,Natural,1. Forest,Savanna Formation,Savanna Formation,Savanna Formation,#00ff00,5,age,1504,15,relative,,,,,,,,,,,,,,,,"0,23","1,44","0,92","0,54","0,17","0,11","0,06","0,04","1,99","0,87","0,2","0,2","0,11","0,51","0,22","0,26","0,56","0,42","1,17","0,24","1,04","0,09","0,36"
5,Mata Atlântica,,,1120,4,Natural,1. Forest,Savanna Formation,Savanna Formation,Savanna Formation,#00ff00,5,age,1504,15,value,,,,,,,,,,,,,,,,"2678,991894","16900,10274","10874,9825","6489,968294","2064,563169","1370,500826","773,9204107","459,0261714","24746,33213","10586,87034","2450,651322","2382,564088","1360,239602","6323,626333","2746,447043","3252,330404","7107,678108","5360,481349","15085,605","3156,50387","13557,49017","1122,626157","4905,510487"
5,Mata Atlântica,,,1120,4,Natural,1. Forest,Savanna Formation,Savanna Formation,Savanna Formation,#00ff00,5,age,1604,16,relative,,,,,,,,,,,,,,,,,"0,23","1,41","0,91","0,53","0,18","0,11","0,06","0,04","1,91","0,86","0,2","0,2","0,11","0,51","0,22","0,26","0,57","0,42","1,16","0,24","1,02","0,09"
5,Mata Atlântica,,,1120,4,Natural,1. Forest,Savanna Formation,Savanna Formation,Savanna Formation,#00ff00,5,age,1604,16,value,,,,,,,,,,,,,,,,,"2699,263185","16602,13748","10870,67803","6382,885005","2158,123551","1347,57872","782,4250396","462,1022789","23335,47563","10476,81124","2436,852767","2458,686987","1397,34819","6348,850896","2759,50346","3303,130236","7228,475729","5426,67752","15114,58226","3157,467988","13204,85435","1162,621539"
5,Mata Atlântica,,,1120,4,Natural,1. Forest,Savanna Formation,Savanna Formation,Savanna Formation,#00ff00,5,age,1704,17,relative,,,,,,,,,,,,,,,,,,"0,23","1,4","0,86","0,53","0,18","0,11","0,06","0,04","1,92","0,86","0,19","0,2","0,12","0,5","0,22","0,26","0,58","0,42","1,16","0,24",1
5,Mata Atlântica,,,1120,4,Natural,1. Forest,Savanna Formation,Savanna Formation,Savanna Formation,#00ff00,5,age,1704,17,value,,,,,,,,,,,,,,,,,,"2693,061651","16705,51322","10425,65558","6532,813681","2205,06394","1335,187793","784,8158502","453,300618","23326,43135","10461,85201","2386,750658","2508,622602","1441,435494","6293,534173","2775,893178","3367,790112","7446,28425","5458,197516","15091,29298","3099,065547","13541,88078"
5,Mata Atlântica,,,1120,4,Natural,1. Forest,Savanna Formation,Savanna Formation,Savanna Formation,#00ff00,5,age,1804,18,relative,,,,,,,,,,,,,,,,,,,"0,23","1,37","0,86","0,53","0,18","0,11","0,06","0,04","1,93","0,84","0,19","0,21","0,12","0,49","0,22","0,27","0,59","0,42","1,15","0,23"
5,Mata Atlântica,,,1120,4,Natural,1. Forest,Savanna Formation,Savanna Formation,Savanna Formation,#00ff00,5,age,1804,18,value,,,,,,,,,,,,,,,,,,,"2716,424004","16535,48862","10600,17866","6554,784056","2277,235694","1333,435778","738,3837711","468,6898052","23546,65896","10355,68997","2347,762615","2559,235322","1457,72256","6193,708373","2798,834508","3450,50597","7615,236496","5444,905128","14895,26484","3136,634873"
5,Mata Atlântica,,,1120,4,Natural,1. Forest,Savanna Formation,Savanna Formation,Savanna Formation,#00ff00,5,age,1904,19,relative,,,,,,,,,,,,,,,,,,,,"0,22","1,37","0,83","0,53","0,18","0,11","0,06","0,04","1,93","0,84","0,19","0,21","0,12","0,49","0,22","0,27","0,59","0,41","1,13"
5,Mata Atlântica,,,1120,4,Natural,1. Forest,Savanna Formation,Savanna Formation,Savanna Formation,#00ff00,5,age,1904,19,value,,,,,,,,,,,,,,,,,,,,"2670,975353","16805,14465","10320,89923","6581,777063","2285,391359","1287,922467","733,3022576","469,1635856","23787,09434","10351,46921","2335,656079","2574,661603","1473,705475","6204,51641","2781,565518","3499,939312","7618,604477","5346,29278","15265,50228"
5,Mata Atlântica,,,1120,4,Natural,1. Forest,Savanna Formation,Savanna Formation,Savanna Formation,#00ff00,5,age,2004,20,relative,,,,,,,,,,,,,,,,,,,,,"0,22","1,3","0,83","0,52","0,18","0,1","0,06","0,04","1,93","0,84","0,19","0,2","0,12","0,48","0,21","0,27","0,58","0,4"
5,Mata Atlântica,,,1120,4,Natural,1. Forest,Savanna Formation,Savanna Formation,Savanna Formation,#00ff00,5,age,2004,20,value,,,,,,,,,,,,,,,,,,,,,"2690,411704","16135,12184","10331,15534","6446,913215","2141,738758","1263,163154","748,4852569","472,3440238","23879,41745","10421,44031","2338,993583","2541,412998","1497,085419","6223,575116","2729,913531","3536,479316","7507,60909","5426,723997"
5,Mata Atlântica,,,1120,4,Natural,1. Forest,Savanna Formation,Savanna Formation,Savanna Formation,#00ff00,5,age,2104,21,relative,,,,,,,,,,,,,,,,,,,,,,"0,21","1,29","0,82","0,51","0,17","0,11","0,06","0,04","1,93","0,83","0,19","0,2","0,12","0,47","0,21","0,27","0,58"
5,Mata Atlântica,,,1120,4,Natural,1. Forest,Savanna Formation,Savanna Formation,Savanna Formation,#00ff00,5,age,2104,21,value,,,,,,,,,,,,,,,,,,,,,,"2575,4647","16121,61157","10202,26198","6166,084428","2069,759704","1280,516494","776,4460274","491,6205361","24088,24043","10410,17691","2344,070583","2553,193324","1547,408287","6068,723715","2717,888085","3482,631935","7871,965634"
5,Mata Atlântica,,,1120,4,Natural,1. Forest,Savanna Formation,Savanna Formation,Savanna Formation,#00ff00,5,age,2204,22,relative,,,,,,,,,,,,,,,,,,,,,,,"0,21","1,27","0,79","0,5","0,17","0,11","0,06","0,04","1,93","0,82","0,18","0,2","0,12","0,46","0,21","0,27"
5,Mata Atlântica,,,1120,4,Natural,1. Forest,Savanna Formation,Savanna Formation,Savanna Formation,#00ff00,5,age,2204,22,value,,,,,,,,,,,,,,,,,,,,,,,"2584,433179","15801,39196","9694,118221","6117,818906","2049,984962","1295,13336","788,0967811","524,8872697","24153,76253","10351,05967","2344,752246","2612,499289","1588,737552","5998,254197","2650,608232","3708,286745"
5,Mata Atlântica,,,1120,4,Natural,1. Forest,Savanna Formation,Savanna Formation,Savanna Formation,#00ff00,5,age,2304,23,relative,,,,,,,,,,,,,,,,,,,,,,,,"0,2","1,23","0,79","0,5","0,16","0,11","0,06","0,04","1,92","0,81","0,18","0,2","0,12","0,46","0,2"
5,Mata Atlântica,,,1120,4,Natural,1. Forest,Savanna Formation,Savanna Formation,Savanna Formation,#00ff00,5,age,2304,23,value,,,,,,,,,,,,,,,,,,,,,,,,"2526,170532","15024,09993","9588,807005","6106,994268","2026,775667","1301,902326","805,715963","545,29143","24244,06251","10397,19149","2348,931152","2654,988107","1585,859814","5907,157931","2724,717774"
5,Mata Atlântica,,,1120,4,Natural,1. Forest,Savanna Formation,Savanna Formation,Savanna Formation,#00ff00,5,age,2404,24,relative,,,,,,,,,,,,,,,,,,,,,,,,,"0,2","1,22","0,77","0,49","0,16","0,1","0,06","0,04","1,92","0,81","0,18","0,2","0,12","0,45"
5,Mata Atlântica,,,1120,4,Natural,1. Forest,Savanna Formation,Savanna Formation,Savanna Formation,#00ff00,5,age,2404,24,value,,,,,,,,,,,,,,,,,,,,,,,,,"2426,564502","14859,04725","9431,848896","6085,051941","2015,523123","1307,935526","810,5369963","564,4135961","24481,61252","10423,04106","2343,506617","2667,331582","1589,162046","6089,741677"
