FEATURE_ID,NAME,LEVEL_1,GEOCODE,index,class_id,level_0,level_1,level_2,level_3,level_4,color,feature_id,theme,raw,value,key,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
4,Cerrado,,,1130,5,Natural,1. Forest,Magrove,Magrove,Magrove,#687537,4,age,705,7,relative,,,,,,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,Cerrado,,,1130,5,Natural,1. Forest,Magrove,Magrove,Magrove,#687537,4,age,705,7,value,,,,,,,"0,178631958","0,0892892334","0,08930715942","0,08931367798","0,1785940369",,,"0,08929588623","0,2679394775","0,1786158081","0,2679008728","0,8036420471","0,446470929","0,1785786255","0,6250818115","0,1785797607","0,08930986328","0,3571715332","0,4465347229","0,1786067688","0,5357789185","0,2678749268","0,2678817627","0,2679061523","0,3571740662","0,3571888184","0,3572352051","0,1785994385","0,1786104431","0,6250909912","0,446503418"
4,Cerrado,,,1130,5,Natural,1. Forest,Magrove,Magrove,Magrove,#687537,4,age,805,8,relative,,,,,,,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,Cerrado,,,1130,5,Natural,1. Forest,Magrove,Magrove,Magrove,#687537,4,age,805,8,value,,,,,,,,"0,178631958","0,0892892334","0,1786123291","0,1786179077","0,1785940369",,,"0,08929588623","0,2679394775","0,1786158081","0,2679008728","0,8036420471","0,625067688","0,1785786255","0,5357595886","0,1785797607","0,08930986328","0,3571715332","0,4465347229","0,08930991821","0,5357789185","0,2678749268","0,2678817627","0,2679061523","0,3571740662","0,3571888184","0,3572352051","0,1785994385","0,1786104431","0,5357973389"
4,Cerrado,,,1130,5,Natural,1. Forest,Magrove,Magrove,Magrove,#687537,4,age,905,9,relative,,,,,,,,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,Cerrado,,,1130,5,Natural,1. Forest,Magrove,Magrove,Magrove,#687537,4,age,905,9,value,,,,,,,,,"0,178631958","0,1786000122","0,1786123291","0,1786179077","0,0893052124",,,"0,08929588623","0,1786256226","0,1786158081","0,2679008728","0,8036420471","0,6250723877","0,1785786255","0,267881781","0,1785797607","0,08930986328","0,3571715332","0,5358424255","0,08930991821","0,4464824829","0,2678749268","0,3571793762","0,2679061523","0,3571740662","0,4464796997","0,5358285889","0,1785994385","0,08929590454"
4,Cerrado,,,1130,5,Natural,1. Forest,Magrove,Magrove,Magrove,#687537,4,age,1005,10,relative,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,Cerrado,,,1130,5,Natural,1. Forest,Magrove,Magrove,Magrove,#687537,4,age,1005,10,value,,,,,,,,,,"0,178631958","0,1786000122","0,1786123291","0,1786179077","0,0893052124",,,"0,08929588623","0,1786256226","0,1786158081","0,2679008728","0,8036420471","0,5357742249","0,1785786255","0,267881781","0,08928843384","0,08930986328","0,3571715332","0,5358424255","0,08930991821","0,4464824829","0,2678749268","0,3571793762","0,2679061523","0,3571740662","0,267876532","0,5358285889","0,1785994385"
4,Cerrado,,,1130,5,Natural,1. Forest,Magrove,Magrove,Magrove,#687537,4,age,1105,11,relative,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,Cerrado,,,1130,5,Natural,1. Forest,Magrove,Magrove,Magrove,#687537,4,age,1105,11,value,,,,,,,,,,,"0,178631958","0,2678876282","0,1786123291","0,1786179077","0,0893052124",,,"0,08929588623","0,08930964355","0,1786158081","0,2679008728","0,8036420471","0,4464756287","0,1785786255","0,3571714233","0,08928843384","0,1786065552","0,3571715332","0,5358424255","0,08930991821","0,4464824829","0,2678749268","0,2678817627","0,3572136658","0,3571740662","0,267876532","0,5358285889"
4,Cerrado,,,1130,5,Natural,1. Forest,Magrove,Magrove,Magrove,#687537,4,age,1205,12,relative,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,Cerrado,,,1130,5,Natural,1. Forest,Magrove,Magrove,Magrove,#687537,4,age,1205,12,value,,,,,,,,,,,,"0,178631958","0,2678876282","0,2678999634","0,1786179077","0,1786188171",,,"0,08929588623","0,08930964355","0,1786158081","0,2679008728","0,8036420471","0,3571837158","0,1785786255","0,2679088989","0,08928843384","0,1786065552","0,3571715332","0,4465372559","0,08930991821","0,4464824829","0,3571801758","0,2678817627","0,2679061523","0,3571740662","0,2678709351"
4,Cerrado,,,1130,5,Natural,1. Forest,Magrove,Magrove,Magrove,#687537,4,age,1305,13,relative,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,Cerrado,,,1130,5,Natural,1. Forest,Magrove,Magrove,Magrove,#687537,4,age,1305,13,value,,,,,,,,,,,,,"0,178631958","0,1786000122","0,2678999634","0,1786179077","0,1786188171",,,"0,08929588623","0,08930964355","0,1786158081","0,2679008728","0,8036420471","0,1785767029","0,1785786255","0,3572053772","0,08928843384","0,08930986328","0,3571715332","0,3572295532","0,08930991821","0,4464824829","0,2678749268","0,2678817627","0,2679061523","0,3571740662"
4,Cerrado,,,1130,5,Natural,1. Forest,Magrove,Magrove,Magrove,#687537,4,age,1405,14,relative,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,Cerrado,,,1130,5,Natural,1. Forest,Magrove,Magrove,Magrove,#687537,4,age,1405,14,value,,,,,,,,,,,,,,"0,178631958","0,1786000122","0,08930516968","0,1786179077","0,1786188171",,,"0,08929588623","0,08930964355","0,1786158081","0,2679008728","0,8036420471","0,2678686157","0,08928937378","0,3572053772","0,1785785645","0,08930986328","0,3571715332","0,3572295532","0,08930991821","0,4464824829","0,2678749268","0,2678817627","0,2679061523"
4,Cerrado,,,1130,5,Natural,1. Forest,Magrove,Magrove,Magrove,#687537,4,age,1505,15,relative,,,,,,,,,,,,,,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,Cerrado,,,1130,5,Natural,1. Forest,Magrove,Magrove,Magrove,#687537,4,age,1505,15,value,,,,,,,,,,,,,,,"0,178631958","0,0892892334",,"0,2679315674","0,1786188171",,,"0,08929588623","0,08930964355","0,08930803223","0,2679008728","0,7143439026","0,2678686157","0,08928937378","0,3572053772","0,1785785645","0,08930986328","0,3571715332","0,3572295532","0,08930991821","0,4464824829","0,3571801758","0,3571728882"
4,Cerrado,,,1130,5,Natural,1. Forest,Magrove,Magrove,Magrove,#687537,4,age,1605,16,relative,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,Cerrado,,,1130,5,Natural,1. Forest,Magrove,Magrove,Magrove,#687537,4,age,1605,16,value,,,,,,,,,,,,,,,,"0,2679455444","0,0892892334","0,08931369629","0,2679315674","0,0893052124",,,"0,08929588623","0,08930964355","0,08930803223","0,2679008728","0,7143439026","0,3571674438","0,08928937378","0,3572053772","0,1785785645","0,08930986328","0,3571715332","0,3572295532","0,08930991821","0,4464824829","0,2678836975"
4,Cerrado,,,1130,5,Natural,1. Forest,Magrove,Magrove,Magrove,#687537,4,age,1705,17,relative,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,Cerrado,,,1130,5,Natural,1. Forest,Magrove,Magrove,Magrove,#687537,4,age,1705,17,value,,,,,,,,,,,,,,,,,"0,2679455444","0,1786000122","0,08931369629","0,2679315674","0,0893052124",,,"0,08929588623","0,08930964355","0,08930803223","0,2679008728","0,8929406006","0,3571674438","0,1785878113","0,3572053772","0,1785785645","0,08930986328","0,3571715332","0,4465372559","0,08930991821","0,357185614"
4,Cerrado,,,1130,5,Natural,1. Forest,Magrove,Magrove,Magrove,#687537,4,age,1805,18,relative,,,,,,,,,,,,,,,,,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
4,Cerrado,,,1130,5,Natural,1. Forest,Magrove,Magrove,Magrove,#687537,4,age,1805,18,value,,,,,,,,,,,,,,,,,,"0,2679455444","0,1786000122",,"0,2679076721","0,0893052124",,,"0,08929588623","0,08930964355","0,08930803223","0,2679008728","0,8929406006","0,446466272","0,1785878113","0,3572053772","0,1785785645","0,08930986328","0,3571715332","0,4465372559","0,08930991821"
4,Cerrado,,,1130,5,Natural,1. Forest,Magrove,Magrove,Magrove,#687537,4,age,1905,19,relative,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
4,Cerrado,,,1130,5,Natural,1. Forest,Magrove,Magrove,Magrove,#687537,4,age,1905,19,value,,,,,,,,,,,,,,,,,,,"0,2679455444","0,08931077881",,"0,2679076721","0,1786188171",,,"0,08929588623","0,08930964355","0,08930803223","0,2679008728","0,8929406006","0,446466272","0,1785878113","0,3572053772","0,1785785645","0,1786065552","0,3571715332","0,5358332581"
4,Cerrado,,,1130,5,Natural,1. Forest,Magrove,Magrove,Magrove,#687537,4,age,2005,20,relative,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
4,Cerrado,,,1130,5,Natural,1. Forest,Magrove,Magrove,Magrove,#687537,4,age,2005,20,value,,,,,,,,,,,,,,,,,,,,"0,178631958","0,1785983948",,"0,1786179077","0,1786188171",,,"0,08929588623","0,08930964355","0,08930803223","0,2679008728","0,8929406006","0,3571674438","0,08928937378","0,3572053772","0,1785785645","0,1786065552","0,3571715332"
4,Cerrado,,,1130,5,Natural,1. Forest,Magrove,Magrove,Magrove,#687537,4,age,2105,21,relative,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0
4,Cerrado,,,1130,5,Natural,1. Forest,Magrove,Magrove,Magrove,#687537,4,age,2105,21,value,,,,,,,,,,,,,,,,,,,,,"0,178631958","0,1785983948",,"0,1786179077","0,0893052124",,,"0,08929588623","0,08930964355","0,08930803223","0,2679008728","0,8929406006","0,3571674438","0,08928937378","0,3572053772","0,1785785645","0,1786065552"
4,Cerrado,,,1130,5,Natural,1. Forest,Magrove,Magrove,Magrove,#687537,4,age,2205,22,relative,,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0
4,Cerrado,,,1130,5,Natural,1. Forest,Magrove,Magrove,Magrove,#687537,4,age,2205,22,value,,,,,,,,,,,,,,,,,,,,,,"0,178631958","0,1785983948",,"0,08931367798","0,0893052124",,,"0,08929588623","0,08930964355","0,08930803223","0,2679008728","0,8929406006","0,4464571472","0,08928937378","0,4465088806","0,267886615"
4,Cerrado,,,1130,5,Natural,1. Forest,Magrove,Magrove,Magrove,#687537,4,age,2305,23,relative,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,0,0,0,0,0,0,0,0
4,Cerrado,,,1130,5,Natural,1. Forest,Magrove,Magrove,Magrove,#687537,4,age,2305,23,value,,,,,,,,,,,,,,,,,,,,,,,"0,2679455444","0,08931077881",,"0,08931367798","0,0893052124",,,"0,08929588623","0,08930964355","0,08930803223","0,2679008728","0,8036420471","0,5357559753","0,08928937378","0,4465088806"
4,Cerrado,,,1130,5,Natural,1. Forest,Magrove,Magrove,Magrove,#687537,4,age,2405,24,relative,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,0,0,0,0,0,0,0
4,Cerrado,,,1130,5,Natural,1. Forest,Magrove,Magrove,Magrove,#687537,4,age,2405,24,value,,,,,,,,,,,,,,,,,,,,,,,,"0,2679455444","0,08931077881",,"0,08931367798","0,0893052124",,,"0,08929588623","0,08930964355","0,08930803223","0,2679008728","0,8036420471","0,4464571472","0,08928937378"
4,Cerrado,,,1130,5,Natural,1. Forest,Magrove,Magrove,Magrove,#687537,4,age,2505,25,relative,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,0,,,0,0,0,0,0,0
4,Cerrado,,,1130,5,Natural,1. Forest,Magrove,Magrove,Magrove,#687537,4,age,2505,25,value,,,,,,,,,,,,,,,,,,,,,,,,,"0,178631958",,,"0,08931367798","0,0893052124",,,"0,08929588623","0,08930964355","0,08930803223","0,2679008728","0,8036420471","0,535760498"
4,Cerrado,,,1130,5,Natural,1. Forest,Magrove,Magrove,Magrove,#687537,4,age,2605,26,relative,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,0,,,0,0,0,0,0
4,Cerrado,,,1130,5,Natural,1. Forest,Magrove,Magrove,Magrove,#687537,4,age,2605,26,value,,,,,,,,,,,,,,,,,,,,,,,,,,"0,178631958",,,"0,08931367798","0,0893052124",,,"0,08929588623","0,08930964355","0,08930803223","0,2679008728","0,8929406006"
4,Cerrado,,,1130,5,Natural,1. Forest,Magrove,Magrove,Magrove,#687537,4,age,2705,27,relative,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,0,,,0,0,0,0
4,Cerrado,,,1130,5,Natural,1. Forest,Magrove,Magrove,Magrove,#687537,4,age,2705,27,value,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,178631958",,,"0,08931367798","0,0893052124",,,"0,08929588623","0,08930964355","0,08930803223","0,2679008728"
4,Cerrado,,,1130,5,Natural,1. Forest,Magrove,Magrove,Magrove,#687537,4,age,2805,28,relative,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,0,,,0,0,0
4,Cerrado,,,1130,5,Natural,1. Forest,Magrove,Magrove,Magrove,#687537,4,age,2805,28,value,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,178631958",,,"0,08931367798","0,1786188171",,,"0,08929588623","0,08930964355","0,08930803223"
4,Cerrado,,,1130,5,Natural,1. Forest,Magrove,Magrove,Magrove,#687537,4,age,2905,29,relative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,0,,,0,0
4,Cerrado,,,1130,5,Natural,1. Forest,Magrove,Magrove,Magrove,#687537,4,age,2905,29,value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,178631958",,,"0,08931367798","0,1786188171",,,"0,08929588623","0,08930964355"
4,Cerrado,,,1130,5,Natural,1. Forest,Magrove,Magrove,Magrove,#687537,4,age,3005,30,relative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,0,,,0
4,Cerrado,,,1130,5,Natural,1. Forest,Magrove,Magrove,Magrove,#687537,4,age,3005,30,value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,178631958",,,"0,08931367798","0,1786188171",,,"0,08929588623"
4,Cerrado,,,1130,5,Natural,1. Forest,Magrove,Magrove,Magrove,#687537,4,age,3105,31,relative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,0,,
4,Cerrado,,,1130,5,Natural,1. Forest,Magrove,Magrove,Magrove,#687537,4,age,3105,31,value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,178631958",,,"0,08931367798","0,1786188171",,
4,Cerrado,,,1130,5,Natural,1. Forest,Magrove,Magrove,Magrove,#687537,4,age,3205,32,relative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,0,
4,Cerrado,,,1130,5,Natural,1. Forest,Magrove,Magrove,Magrove,#687537,4,age,3205,32,value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,2679455444",,,"0,08931367798","0,1786188171",
4,Cerrado,,,1130,5,Natural,1. Forest,Magrove,Magrove,Magrove,#687537,4,age,3305,33,relative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,0
4,Cerrado,,,1130,5,Natural,1. Forest,Magrove,Magrove,Magrove,#687537,4,age,3305,33,value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,2679455444",,,"0,08931367798","0,1786188171"
4,Cerrado,,,1130,5,Natural,1. Forest,Magrove,Magrove,Magrove,#687537,4,age,3405,34,relative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0
4,Cerrado,,,1130,5,Natural,1. Forest,Magrove,Magrove,Magrove,#687537,4,age,3405,34,value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,2679455444",,,"0,08931367798"
4,Cerrado,,,1130,5,Natural,1. Forest,Magrove,Magrove,Magrove,#687537,4,age,3505,35,relative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
4,Cerrado,,,1130,5,Natural,1. Forest,Magrove,Magrove,Magrove,#687537,4,age,3505,35,value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,2679455444",,
4,Cerrado,,,1130,5,Natural,1. Forest,Magrove,Magrove,Magrove,#687537,4,age,3605,36,relative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
4,Cerrado,,,1130,5,Natural,1. Forest,Magrove,Magrove,Magrove,#687537,4,age,3605,36,value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,2679455444",
4,Cerrado,,,1130,5,Natural,1. Forest,Magrove,Magrove,Magrove,#687537,4,age,3705,37,relative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,Cerrado,,,1130,5,Natural,1. Forest,Magrove,Magrove,Magrove,#687537,4,age,3705,37,value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,2679455444"
4,Cerrado,,,1150,6,Natural,1. Forest,Flooded Forest,Flooded Forest,Flooded Forest,#76a5af,4,age,6,0,relative,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
4,Cerrado,,,1150,6,Natural,1. Forest,Flooded Forest,Flooded Forest,Flooded Forest,#76a5af,4,age,106,1,relative,"7,55","7,27","6,52","23,08","28,07","20,63","26,92","12,5","13,63",12,"8,16","13,04","20,93","12,5","23,33","2,94","8,83","11,12","23,33","9,53",6,"17,08","9,09","15,38","29,41","32,61","5,13","13,63","21,94","11,11","13,52","21,05","18,18","22,45","12,5",,
4,Cerrado,,,1150,6,Natural,1. Forest,Flooded Forest,Flooded Forest,Flooded Forest,#76a5af,4,age,106,1,value,"0,3568083984","0,3568119812","0,2675298096","1,070277527","1,426981024","1,159413745","1,248447961","0,4459364502","0,535067511","0,535050354","0,356710321","0,5350680359","0,8025858765","0,3566709534","0,624219397","0,08918294678","0,2675822327","0,3567647583","0,6243813293","0,3566987366","0,2675137817","0,6244095581","0,2675898865","0,3567408508","0,8918986755","1,338108771","0,1784535461","0,535051178","0,8021449768","0,3567645264","0,4459324829","0,7134925659","0,5351019592","0,981069989","0,535140033",,
4,Cerrado,,,1150,6,Natural,1. Forest,Flooded Forest,Flooded Forest,Flooded Forest,#76a5af,4,age,206,2,relative,,"7,27","2,18","3,85","5,26","12,7","3,85","12,5","6,82",8,"8,16","2,17","2,33",,"6,67","8,83","2,94","5,56","6,67","11,91",,"2,44","6,06","3,85","8,82","4,35","17,95","2,27",,"11,09","2,7","7,89","15,15","12,24","8,33","10,81",
4,Cerrado,,,1150,6,Natural,1. Forest,Flooded Forest,Flooded Forest,Flooded Forest,#76a5af,4,age,206,2,value,,"0,3568083984","0,08925579834","0,1783560974","0,2675701965","0,7134729065","0,1783609253","0,4458524597","0,2675788513","0,3567186035","0,3567074524","0,08917494507","0,08918274536",,"0,1783351807","0,2675388733","0,08918294678","0,1783995483","0,1783690918","0,4459106018",,"0,08918328857","0,1784258972","0,08920726318","0,2675674011","0,1783928162","0,6243821228","0,08924692993",,"0,3561487244","0,08918043823","0,2675682617","0,4459079407","0,5351019592","0,3567125122","0,356760968",
4,Cerrado,,,1150,6,Natural,1. Forest,Flooded Forest,Flooded Forest,Flooded Forest,#76a5af,4,age,306,3,relative,,,"6,52","1,92","3,51","1,59","9,61","2,5","9,09",8,"4,08","8,69","2,33","3,12",,"2,94","5,89","2,78","6,67","7,15",10,,"3,03","3,85","2,94","6,52","5,13","6,82","2,44",,"8,09","5,26","9,09","14,28","12,5","5,41",
4,Cerrado,,,1150,6,Natural,1. Forest,Flooded Forest,Flooded Forest,Flooded Forest,#76a5af,4,age,306,3,value,,,"0,2675748474","0,08925579834","0,1783560974","0,08917003174","0,4458799072","0,08918271484","0,3566876953","0,3567861938","0,1783566284","0,3567074524","0,08917494507","0,08918274536",,"0,08918225708","0,1783588135","0,08918294678","0,1783995483","0,2675555298","0,4459106018",,"0,08918328857","0,08921690674","0,08920726318","0,2675674011","0,1783928162","0,2676048218","0,08924692993",,"0,2669668152","0,1784007019","0,2675682617","0,6242454895","0,5351019592","0,1783694092",
4,Cerrado,,,1150,6,Natural,1. Forest,Flooded Forest,Flooded Forest,Flooded Forest,#76a5af,4,age,406,4,relative,,,,"7,69","1,76","3,17","5,77","2,5","6,82",8,,"4,35","2,32",,"3,33",,,"5,56",,"4,77",4,"9,76",,,"2,94",,"7,69","4,55","4,88","2,78","2,7",,"3,03","6,12","14,58","16,22",
4,Cerrado,,,1150,6,Natural,1. Forest,Flooded Forest,Flooded Forest,Flooded Forest,#76a5af,4,age,406,4,value,,,,"0,3567473572","0,08925579834","0,1783560974","0,2675434692","0,0891802063","0,2675371826","0,3566876953",,"0,1783625","0,08916149292",,"0,08918274536",,,"0,1783588135",,"0,1783995483","0,1783722717","0,3567535522",,,"0,08921690674",,"0,2675674011","0,1783940918","0,1784258301","0,08920707397","0,08920888062",,"0,08918043823","0,2675663452","0,6242933899","0,5351019592",
4,Cerrado,,,1150,6,Natural,1. Forest,Flooded Forest,Flooded Forest,Flooded Forest,#76a5af,4,age,506,5,relative,,,,,"7,02","1,59","1,92","2,5","2,27",6,"8,16",,"2,33",,,"5,88","2,94",,,,,"2,44","12,12",,,,,"2,27","2,44","5,56",,"2,63",,,"4,17","13,51",
4,Cerrado,,,1150,6,Natural,1. Forest,Flooded Forest,Flooded Forest,Flooded Forest,#76a5af,4,age,506,5,value,,,,,"0,3566881531","0,08925579834","0,08920348511","0,08917003174","0,0891802063","0,2675371826","0,3567424316",,"0,08918711548",,,"0,1783430298","0,08917488403",,,,,"0,08918583374","0,3567535522",,,,,"0,08920647583","0,08917887573","0,1783831604",,"0,08920888062",,,"0,1783557434","0,4458908752",
4,Cerrado,,,1150,6,Natural,1. Forest,Flooded Forest,Flooded Forest,Flooded Forest,#76a5af,4,age,606,6,relative,,,,,,"4,76","1,92","2,5","2,27",2,"2,04","4,35",,,,,"2,94","2,78",,"2,38",,,"3,03","11,54",,,,,"4,88",,"8,11","2,63",,,"2,08","2,7",
4,Cerrado,,,1150,6,Natural,1. Forest,Flooded Forest,Flooded Forest,Flooded Forest,#76a5af,4,age,606,6,value,,,,,,"0,2675212708","0,08925579834","0,08920348511","0,08917003174","0,0891802063","0,08918271484","0,178389978",,,,,"0,08918274536","0,08917488403",,"0,08918005981",,,"0,08918583374","0,2676212341",,,,,"0,1784255371",,"0,2676286682","0,08918187866",,,"0,08922026367","0,08917884521",
4,Cerrado,,,1150,6,Natural,1. Forest,Flooded Forest,Flooded Forest,Flooded Forest,#76a5af,4,age,706,7,relative,,,,,,,"3,85","2,5",,2,"2,04","2,17","2,33",,,,,"2,78","3,33",,2,,,"3,85","5,88",,,"2,27","2,44","2,78","2,7","7,9",,,,,
4,Cerrado,,,1150,6,Natural,1. Forest,Flooded Forest,Flooded Forest,Flooded Forest,#76a5af,4,age,706,7,value,,,,,,,"0,1783377258","0,08925579834",,"0,08917003174","0,0891802063","0,08918271484","0,08918265991",,,,,"0,08918274536","0,08917488403",,"0,08918005981",,,"0,08918583374","0,1784314331",,,"0,08920933838","0,08920726318","0,08921906128","0,08920834351","0,2676286682",,,,,
4,Cerrado,,,1150,6,Natural,1. Forest,Flooded Forest,Flooded Forest,Flooded Forest,#76a5af,4,age,806,8,relative,,,,,,,,5,"2,27",,"2,04","6,52","2,33","3,12",,,"2,94",,"3,33","2,38",,,,,"2,94","4,35",,,,,,,"6,06",,"2,08",,
4,Cerrado,,,1150,6,Natural,1. Forest,Flooded Forest,Flooded Forest,Flooded Forest,#76a5af,4,age,806,8,value,,,,,,,,"0,1783322205","0,08925579834",,"0,08917003174","0,2675776062","0,08918271484","0,08918265991",,,"0,08917666626",,"0,08918274536","0,08917488403",,,,,"0,08918583374","0,1784314331",,,,,,,"0,1784188965",,"0,08920888062",,
4,Cerrado,,,1150,6,Natural,1. Forest,Flooded Forest,Flooded Forest,Flooded Forest,#76a5af,4,age,906,9,relative,,,,,,,,,"4,55",2,"4,08",,"2,33","6,25","3,33",,,"2,78",,"2,38",4,,,,,"2,17","5,13","2,27",,"2,78",,,,"2,04",,,
4,Cerrado,,,1150,6,Natural,1. Forest,Flooded Forest,Flooded Forest,Flooded Forest,#76a5af,4,age,906,9,value,,,,,,,,,"0,1783985962","0,08925579834","0,1784312988",,"0,0891802063","0,1783609253","0,08918265991",,,"0,08917666626",,"0,08918274536","0,1783514343",,,,,"0,08918583374","0,1784314331","0,08921524048",,"0,08921690674",,,,"0,08921057739",,,
4,Cerrado,,,1150,6,Natural,1. Forest,Flooded Forest,Flooded Forest,Flooded Forest,#76a5af,4,age,1006,10,relative,,,,,,,,,,6,"2,04",,"2,33","3,12","6,67","2,94",,,,,,,,,,,"2,56","4,55",,,"2,7",,,,,,
4,Cerrado,,,1150,6,Natural,1. Forest,Flooded Forest,Flooded Forest,Flooded Forest,#76a5af,4,age,1006,10,value,,,,,,,,,,"0,2675821411","0,08925579834",,"0,08918671875","0,0891802063","0,1783609253","0,08918265991",,,,,,,,,,,"0,08918583374","0,1784314331",,,"0,08921690674",,,,,,
4,Cerrado,,,1150,6,Natural,1. Forest,Flooded Forest,Flooded Forest,Flooded Forest,#76a5af,4,age,1106,11,relative,,,,,,,,,,,"6,12","2,18",,,"3,33","5,89","5,89",,,,,,,,,"2,17",,"2,27","4,88",,,"2,63",,,,,
4,Cerrado,,,1150,6,Natural,1. Forest,Flooded Forest,Flooded Forest,Flooded Forest,#76a5af,4,age,1106,11,value,,,,,,,,,,,"0,2675765137","0,08925579834",,,"0,0891802063","0,1783609253","0,1783635315",,,,,,,,,"0,08921060181",,"0,08918583374","0,1784314331",,,"0,08921690674",,,,,
4,Cerrado,,,1150,6,Natural,1. Forest,Flooded Forest,Flooded Forest,Flooded Forest,#76a5af,4,age,1206,12,relative,,,,,,,,,,,,"4,35","2,33","3,13",,"2,94","8,83","2,78",,"2,38",,,"3,03",,,,,,"2,44","5,56",,,,,,,
4,Cerrado,,,1150,6,Natural,1. Forest,Flooded Forest,Flooded Forest,Flooded Forest,#76a5af,4,age,1206,12,value,,,,,,,,,,,,"0,1784096313","0,08925579834","0,08921337891",,"0,0891802063","0,2675375916","0,08918265991",,"0,08918043823",,,"0,08925601196",,,,,,"0,08918583374","0,1784314331",,,,,,,
4,Cerrado,,,1150,6,Natural,1. Forest,Flooded Forest,Flooded Forest,Flooded Forest,#76a5af,4,age,1306,13,relative,,,,,,,,,,,,,"2,33","6,25","3,33",,"2,94","2,78","3,33",,2,,"3,03","3,85",,,,,,"2,78","5,41",,,,,,
4,Cerrado,,,1150,6,Natural,1. Forest,Flooded Forest,Flooded Forest,Flooded Forest,#76a5af,4,age,1306,13,value,,,,,,,,,,,,,"0,08918354492","0,1784692322","0,08921337891",,"0,0891802063","0,08918271484","0,08918265991",,"0,08918043823",,"0,08917514648","0,08925601196",,,,,,"0,08918583374","0,1784314331",,,,,,
